time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.5400000000000027,-1.61144071378,-7.76536991153,22.7659878495,5.75658469783,0.17048762869,0.0,-1.79866547728,-7.77248724854,4.21080999981,-0.173666384561,0.0990720522118,0.0,446.96849700317404,446.0435799127529,445.77147005666524,446.30907833502704
3.6000000000000028,-1.72148921665,-8.23863961524,23.0110924057,5.74636197353,0.176553648263,0.0,-1.87002882622,-8.00417417155,3.9589027512,-0.164510749799,0.104873277297,0.0,404.24009399530513,404.7726250853529,403.72349786582697,404.5179710941413
3.660000000000003,-1.8365725312,-8.72792164316,23.244183148,5.73653514607,0.183312879705,0.0,-1.96648991436,-8.3059329977,3.80945713597,-0.16236036923,0.124870569356,0.0,445.07699235926754,446.72215957199745,445.5681456585333,445.71847806448625
3.720000000000003,-1.95789280455,-9.23645611002,23.4696791668,5.72748334503,0.19172284305,0.0,-2.07802434279,-8.64573128764,3.70527226095,-0.134405334955,0.160281231031,0.0,465.5038595404381,468.2838045968411,463.6840878425122,465.8547335866898
3.780000000000003,-2.08543654254,-9.76390731953,23.6860412554,5.71934215771,0.201177138818,0.0,-2.17404874285,-8.93671535353,3.50568823628,-0.13837719911,0.151520385286,0.0,433.65510441662053,432.94249956383993,435.8613510609074,435.51173468963407
3.840000000000003,-2.21957034768,-10.3108113133,23.8931029917,5.71123224454,0.21053697269,0.0,-2.29764701944,-9.29383995363,3.39441399345,-0.129416944746,0.163703530783,0.0,470.0385284862901,471.0034499247091,470.48487353964384,471.162526228795
3.900000000000003,-2.36052441672,-10.8774318948,24.0903107493,5.70321062878,0.21998871824,0.0,-2.40142095083,-9.59427414069,3.17796158082,-0.144011040765,0.140846215879,0.0,436.7708505298386,434.8833475246334,436.45504817260957,435.2178180276861
3.960000000000003,-2.50950294529,-11.4663445416,24.2805280388,5.69471367226,0.228632118452,0.0,-2.56493335109,-10.036166091,3.15955149968,-0.137215799025,0.14980213344,0.0,511.2543322518041,511.9085544141295,510.8842308275489,511.35282454873317
4.020000000000002,-2.66670154299,-12.077801629,24.4630887683,5.68666253218,0.237494597988,0.0,-2.67553426084,-10.3465377224,2.9244485952,-0.12873151949,0.143157167534,0.0,439.4835460037649,438.952939338546,439.22494753287896,439.9114297683701
4.080000000000001,-2.82965987618,-12.7057859493,24.6279497287,5.67880839732,0.246008025699,0.0,-2.75696773843,-10.5875630293,2.57046860038,-0.135635984102,0.139231726498,0.0,393.8488942086202,393.50709148275,392.83086212561346,392.1715448876742
4.14,-2.99848145547,-13.3504454845,24.774287904,5.67073921037,0.254144528665,0.0,-2.8708702904,-10.9019935383,2.30607181951,-0.132283515188,0.12715533873,0.0,434.0982888119111,433.10073885833367,432.3207891217851,432.5860522849544
4.199999999999998,-3.17522725282,-14.0163660694,24.9076104397,5.66315415059,0.262229933286,0.0,-3.02097037455,-11.2958351272,2.13565846921,-0.116716218843,0.146746733409,0.0,474.05935026355706,475.578102272667,472.23465530619444,473.420696735311
